HOF,215657
BCC,215549
INP,214498
TBI,214386
KOK,214373
AFB,213973
UMI,213664
MYC,213629
TVS,213448
NAA,213425
TOS,213352
FEO,213218
TID,213144
CEE,212361
TBS,212315
WAV,212192
SSS,211942
FAG,211933
GMT,211776
JAB,211729
RAC,211536
ASD,211501
CRP,211455
SHS,211453
HRT,211410
LHE,211386
ESO,211358
TUS,211246
CTR,211072
EBV,211020
BLM,210929
HEP,210582
SCL,210499
PKA,210415
PON,210361
EPP,210316
CCF,209909
JAG,209845
DAK,209205
KOL,208750
FON,208127
STI,208109
UGH,208016
JEB,207893
GLU,207769
ALR,207657
CLS,207526
EAP,207351
HPA,207059
TCR,206745
KJV,206740
AMU,206722
ONR,206656
VHF,206613
LSI,206372
OCR,206199
NBS,206117
SUH,206046
RIN,206003
TIO,205577
OSA,205383
ZHI,205208
TUI,205189
ONA,204951
MNC,204940
TYR,204745
OHN,204685
CLA,204647
CRF,204635
CYR,204545
PUG,204440
AWL,204274
MMC,204244
VHS,204221
IRB,203878
AML,203854
BOL,203807
OBA,203610
AYR,203427
WTH,202812
DAE,202787
NOH,202716
SMT,202618
NAV,202568
SMC,202542
ATS,202247
AWA,202033
JTH,201993
PSS,201592
NAB,201306
NAO,201213
LMS,201157
VAX,201123
GUR,200741
FEA,200716
LOY,200518
FSA,200190
COI,199436
TOF,199108
IBA,198833
IWW,198792
PPT,198754
BMD,198685
OKA,198491
DPI,198331
GAT,198129
KCL,198106
KOO,197979
PRP,197815
LIA,197743
PCC,197663
AMR,197638
GED,196972
JAC,196940
BZW,196538
SDR,196369
WCH,196362
PHY,196186
RAU,196026
YOR,195955
CRE,194812
UAR,194749
ELD,194591
BIJ,193969
EDC,193938
TSA,193806
TRS,193631
CTL,193582
ROO,193511
HCV,193508
MEO,193353
POA,193172
ECC,193160
GLC,193073
SAA,192530
UAE,192258
OOD,192103
BCL,191961
OCC,191925
DHA,191648
HED,191637
ERM,191174
TRP,191140
NVA,190794
YDS,190746
DIU,190578
BLS,190513
DAP,190397
RBI,190203
APB,190084
TUO,189819
NIA,189556
AKE,189346
NEM,189336
UHF,189293
LUM,189243
SEO,189191
HRD,189080
AZO,189032
NDS,188990
SDP,188720
ALB,188680
CAC,188669
GRM,188592
CNC,188201
OPE,187964
PHS,187909
LAV,187889
HEL,187871
LDH,187836
IER,187776
BSE,187633
NCC,187434
SCA,187063
IRT,187028
SPI,186683
GCC,186669
MSE,186193
CSU,186171
AGN,186124
IWO,186102
DFT,185951
BMP,185851
USN,185315
PRL,185127
MOF,184909
PLL,184655
SPR,184612
OLA,184595
CUD,184386
DTD,184322
RDF,184227
PSC,184195
LUY,184104
NCR,183986
APD,183934
IPR,183926
PCF,183894
PSF,183395
IFI,183392
PPI,183369
SSH,183263
ESI,182677
MBO,182654
AUK,182282
CRA,182281
SEZ,182269
RDS,182107
CPD,182093
MSN,182054
BBS,181970
FPS,181948
EDA,181835
CTA,181654
AER,181604
OUP,181502
ABL,181218
IPA,181188
GRS,181026
DPS,180858
SSE,180726
YOW,180642
MOY,180598
PAA,180455
STH,180272
CMA,180255
KOM,180233
BIM,179811
HMG,179792
NIR,179705
GMP,179379
AET,179300
BPD,179196
HAQ,179155
BAP,179108
MRC,179022
MCS,178894
CGT,178523
SNP,178477
TRH,178424
SCF,178407
VGL,178349
PPD,178055
FOT,177934
KIA,177806
FIC,177777
EPC,177689
ROL,177593
STY,177551
LCA,177253
OCS,177233
POO,177126
SFC,176833
UVA,176809
WBC,176716
BBB,176413
PTO,176389
CPE,176337
NIM,176097
OPA,176073
LXI,175884
ECB,175723
YUH,175464
MCM,175175
OVE,174883
XPS,174855
YAR,174709
CAV,174649
OYO,174536
TEW,174125
EXH,174081
BUL,174075
EAN,173996
THP,173660
FFA,173448
MST,173439
GNU,173395
IEA,173362
UIT,173310
RIE,173304
ILP,173035
PMA,172793
GFP,172751
IPM,172684
BBL,172478
DAW,172456
DPP,172187
FOP,172159
LIC,172154
EMC,172107
XIE,172044
ONY,171748
ZVI,171728
UPI,171701
NUX,171619
JHE,171312
HEC,171224
UNG,171040
BAX,171024
HPS,170856
EOF,170825
NGF,170696
LAH,170541
LEP,170283
CDF,170229
ERB,169902
JOR,169562
SAB,169494
PKC,169462
JNO,169215
PIM,169067
OEM,168992
IPX,168938
GSH,168877
DCE,167978
MMA,167893
DBS,167781
NCO,167682
BES,167566
HEV,167549
MDA,167423
PED,167394
WAP,167362
AJR,167358
WEU,166981
IQS,166887
CSI,166527
AFC,166501
MAA,166458
ITR,166107
Ã„R,165931
DHS,165917
CUS,165735
ERY,165576
YAD,165274
MMS,165229
CBF,165223
GPM,165140
FEL,165122
UPA,165028
JAT,164970
EVI,164927
DRA,164895
LLP,164759
JIA,164499
IIB,164423
CDA,164404
ROA,164256
MPI,164216
VAI,164177
CNR,164096
BEC,164002
GAI,163695
JHA,163574
CBR,163562
RAH,163133
BAK,162708
CNT,162527
NIX,162494
ATR,162370
ENA,162314
FCR,162296
MUL,162227
MLS,162204
EPO,162199
CFM,162172
CSO,162138
MCG,162129
RKO,162079
WMD,162053
GRA,161962
ASR,161873
ELA,161701
TSS,161604
CLI,161603
INO,161531
TIR,161513
XIA,161461
IFA,161397
ISR,161228
NCI,161203
PLE,160986
TPN,160974
IOP,160916
WOK,160836
MBE,160754
CML,160673
ITV,160664
HBO,160605
GOW,160462
TCM,160356
PTR,160303
WHE,160200
GHQ,160173
EUT,160101
MFN,160049
CII,159972
PST,159964
AMO,159914
RCS,159899
CCK,159848
DOZ,159613
TMP,159595
FEP,159252
KOR,159239
EIT,159226
MHS,159017
VCH,159011
CSC,158988
DDE,158977
DTA,158953
UGO,158743
CDP,158670
SWA,158598
SUV,158573
NYA,158382
ERN,158184
STN,158108
SDF,157384
WWF,157320
RTA,157263
PDR,157254
HAA,156970
RFP,156960
SCE,156916
TIG,156568
ECS,156497
NTT,156449
THL,156313
BSP,156266
XRD,156233
HHS,156133
CPB,156123
FLG,156116
TIB,156016
KVA,155875
MCH,155658
NEN,155607
SAF,155378
SBC,155244
ROH,155159
SYD,154787
FDP,154603
FOU,154479
OTO,154454
MHD,154337
THK,154223
MIM,154209
OID,154027
NEH,153750
NUL,153726
COU,153619
MLN,153594
PCL,153523
NDA,153497
NOO,153311
DMS,153248
SBS,152536
MRA,152211
EMT,152018
PSY,151828
FRC,151809
ICR,151518
AMB,151453
YOO,151405
WAC,151182
ETO,151167
ICO,150935
HAU,150910
FIB,150884
NOB,150867
BGP,150813
TMJ,150771
PRS,150673
HRP,150586
EES,150381
LXV,150355
BRI,150336
UDF,150182
RMI,150005
BIL,149981
HEH,149939
DED,149883
MTA,149877
ESD,149713
EEA,149675
DTE,149589
LCC,149431
EKG,149425
WLR,149420
ROR,149195
CFU,149193
AAR,149101
RSC,149067
PBX,149056
LTP,149023
FEY,148990
RAZ,148747
CEL,148718
RMB,148628
YUE,148441
FFI,148376
XUN,148325
ECE,148234
SSB,148195
FAI,148174
CSM,148101
DWT,148065
CFO,148059
Ã‰L,147966
IHC,147845
CCM,147845
IDL,147701
AUM,147660
SYR,147518
YEO,147500
JIE,147495
NPN,147362
PDC,147151
BPM,147051
SND,146937
NYU,146863
GOG,146858
IME,146853
EDD,146848
DIL,146598
KET,146574
FCS,146508
RCC,146410
DEX,146376
UFA,146316
GSP,146137
DLC,146077
SCT,146019
ATO,145847
PUY,145818
TOK,145799
GRO,145702
HAJ,145566
URS,145533
BEF,145354
IVI,145353
MOA,145331
MSW,145285
DBM,145229
LPG,145169
MCL,145096
PMT,145089
BCS,144873
JUT,144551
GSA,144527
LLE,144461
CRU,144315
AAC,144315
ENO,144301
SLR,144163
DOH,143778
LAK,143457
LDA,143437
CED,143424
OOK,143263
LUS,143158
TNC,143106
ZNO,142895
DRC,142861
MNE,142855
DOV,142621
CWA,142540
KSI,142475
GYN,142465
MDI,142429
LSA,142422
UAL,142341
CST,142313
VMS,142308
TOA,142281
DRG,142278
PEC,142175
ORM,142070
IEE,141865
USU,141813
SRA,141797
FFL,141773
MSI,141634
HII,141553
MMP,141507
BAE,141489
PVA,141464
QCD,141425
LOE,141117
UTA,141115
ACD,141028
ALY,140983
KOS,140881
ILM,140859
HSP,140589
WHI,140497
AOD,140275
UTC,140081
CEM,140052
VGA,139873
CAH,139812
AIC,139548
PSE,139454
PDE,139286
INR,139280
GOS,139235
ODS,139176
IDI,139117
PTT,138788
AUR,138734
MIB,138632
CTC,138625
FIZ,138520
NSS,138444
MVP,138443
SDA,138376
TPS,138173
DUX,138026
ULT,137971
PRT,137919
DTI,137695
SUG,137594
AOS,137584
RSI,137548
IMC,137421
TIV,137346
PNA,137251
CEP,137149
TEV,136925
RIT,136693
ONI,136638
LOH,136570
NPA,136509
KOT,136490
CTH,136291
COV,136267
FAL,136190
SEV,136172
RIF,136093
AHL,136034
ECF,135787
GUL,135760
VOY,135743
IED,135719
UPC,135713
XOR,135340
AHN,135067
AUC,135059
ASF,135047
TRC,135011
CCR,135010
CDE,134987
BIZ,134939
DOU,134879
SCP,134808
SCN,134399
OOH,134329
GIB,134278
SHR,134257
DCA,134230
BMJ,134124
ISC,134012
TDS,134005
ZAP,133808
CLL,133774
DRV,133748
PPO,133648
FMC,133621
HST,133593
FLN,133384
VSS,133292
PAF,133292
WIM,133190
PLP,133177
CGS,133057
LEC,132976
AAF,132961
FRP,132892
DNP,132869
KUM,132786
TYP,132656
CME,132624
M'A,132610
AZT,132455
AIE,132374
VIO,132217
AGC,132170
HBC,132141
MFC,132109
EEV,132075
NAU,132012
NLS,131943
DDC,131862
CHL,131836
DAH,131810
PTC,131681
TAF,131673
TTT,131586
EAC,131545
ORY,131511
ISL,131414
AOT,131395
IIT,131290
YUP,131231
MIZ,131187
DCR,131116
ATF,130739
BOU,130675
AJA,130519
GTH,130469
PIX,130422
SUF,130350
TCE,130264
PGS,129744
IOI,129666
ADT,129662
NLF,129641
TRO,129617
SDL,129473
CAU,129443
CMI,129379
HYS,129349
PHO,129305
QLD,129255
ULF,129252
LSE,129224
MPG,129193
ROU,129120
DST,129069
ADF,129016
LCS,129008
SOF,128947
CLT,128859
ABP,128792
VIX,128620
FSC,128610
SRO,128606
YUM,128566
REO,128542
AIP,128434
SMP,128392
CVP,128374
RPE,128370
KEL,128287
GOL,128147
TFP,128130
BHP,128052
CYS,128015
DCT,127992
MGH,127864
CPG,127818
NCE,127429
MEC,127420
NPR,127387
LRC,127355
UCH,127269
TLE,127265
OOP,127199
OMA,127186
OBE,127147
FPC,127059
ASN,127030
CAE,126979
KEI,126873
CLO,126864
TEK,126821
QOL,126820
BRE,126694
NCS,126638
ORF,126517
KUT,126512
JAH,126475
ERT,126467
NUB,126423
SAU,126374
CFD,126232
DPA,126230
BMC,126052
DRI,126015
IAL,125981
FTE,125908
DUT,125763
ANP,125674
HBS,125655
SIU,125634
ENC,125350
NUS,125347
AYN,125133
TAH,125096
SUC,124929
FAQ,124900
MOH,124855
DLA,124759
FAP,124586
TDM,124400
TLL,124360
WCC,124310
MIP,124282
OMI,124209
OEO,124098
NIB,124024
LEF,123834
ECL,123803
LEH,123751
ROZ,123674
VEG,123673
DUD,123569
ANH,123558
DNB,123306
VND,123271
DNR,123245
CSE,123243
DVT,123236
MLR,123230
OJO,123151
IBD,123120
PUL,122960
KTH,122696
IMM,122646
CAW,122470
AED,122465
SPM,122442
TSI,122426
BUF,122322
HTS,122257
CBE,122253
PRD,122239
OOT,122193
RFE,122177
MYA,122124
NEV,122120
ACR,122076
LAE,121926
LRA,121848
WEA,121821
LSP,121750
PIL,121748
FSM,121598
HWA,121447
GCS,121439
HCC,121426
PPA,121271
KYD,121204
LPC,121137
DDS,121072
PPC,121070
VOZ,121057
VAD,120973
EIR,120834
EUS,120815
ORN,120794
PCE,120743
RCT,120631
DMZ,120592
RHS,120581
NAF,120515
HRA,120481
IDB,120388
BCP,120369
PHC,120349
TYE,120288
MCD,120265
WIC,120251
UFE,120174
VSE,120145
UBC,120054
MBS,120032
BCA,120007
KPD,119994
KWA,119967
FOA,119927
PMN,119892
NIO,119871
SPF,119784
IMI,119764
NUI,119687
DME,119668
KAU,119665
OSE,119341
BIC,118630
DRE,118486
URA,118470
KAP,118315
GLO,118275
ASW,118270
RTP,118246
ALD,118241
NYS,117916
TRW,117862
SII,117805
KOI,117705
DTC,117688
RUC,117658
POC,117611
JAK,117570
EDE,117511
RUY,117498
HSA,117495
KAK,117437
NOC,117141
DDA,117095
OAN,117056
PEM,117030
EXO,117023
COQ,116819
NCA,116756
JPL,116654
EDM,116499
AHD,116444
FDN,116421
VLL,116394
EEZ,116292
MSH,116276
OTS,116219
SSN,116194
EDF,116193
WTP,116190
SHH,116150
AGS,116108
DCI,116014
EMA,115902
ASO,115880
BDE,115855
EEE,115825
HEA,115772
RUF,115715
GRP,115687
HOL,115669
PKU,115619
STL,115602
BOI,115579
LCM,115574
DSA,115527
PLD,115482
CVA,115469
JIH,115455
DSB,115454
MCF,115443
XSL,115404
MAF,115213
ARL,115152
HCN,115114
BPH,115008
TAA,114963
BOC,114895
AII,114812
MTF,114562
NEF,114559
CMM,114556
ERI,114486
ALJ,114468
TAW,114296
LCL,114147
GEF,114053
WOL,114046
KHA,114024
SUT,113970
CBO,113956
EHE,113783
CDM,113623
OFL,113472
DOF,113445
AVP,113326
BCR,113215
MFG,113200
DUA,113123
WMO,113038
ICF,113009
RIX,112927
MSB,112830
ILY,112815
ERF,112769
MEP,112656
BRS,112612
UCR,112542
WDM,112444
MCT,112321
ACF,112291
MTP,112279
IDC,112228
CAF,112224
PRN,112207
GMC,112138
EAD,112031
PNC,112011
NSE,111946
KYI,111917
MNO,111839
CSD,111832
OPM,111829
TEU,111705
FDG,111680
VOT,111666
TZE,111653
BLA,111632
TBA,111603
UTP,111528
OCA,111526
DYN,111429
GAC,111397
UCL,111333
XUE,111322
SLP,111319
SIK,111042
GOB,111026
TEI,110892
S'Y,110775
ILC,110716
SMI,110638
TOX,110623
MMF,110615
NMS,110600
EGA,110546
RTH,110340
ANZ,110310
TVO,110266
REQ,110234
PGP,110200
INJ,110112
PCO,110080
BMT,110057
PUD,109929
LBM,109917
IMT,109904
LOL,109892
BRY,109848
ARU,109805
OMO,109669
ICM,109547
VIV,109478
DFS,109292
ANM,109253
NIG,109238
NPP,109228
MPD,109171
RTC,109049
SEB,109046
AHO,108832
CRH,108772
IRD,108718
ZNS,108636
KAH,108591
AAP,108504
SDH,108435
IFR,108364
EXC,108354
OKE,108333
PWA,108331
GBS,108278
LSO,108244
IOL,108234
GOH,107975
NNE,107930
FEV,107928
SUK,107842
GTE,107783
NCP,107692
MTC,107665
ISN,107562
CIF,107522
TDR,107473
MPR,107439
SLS,107397
UDA,107391
HSE,107389
PNS,107249
IAR,107237
SVC,107221
CFP,107173
TWP,107123
OFC,106970
TXT,106958
CCL,106948
RLS,106891
OLI,106870
KYO,106865
DDD,106774
WMS,106773
EHR,106735
SÃ�,106730
NIK,106599
ZAK,106525
MNR,106456
KUH,106355
ITL,106282
AKT,106258
PSR,106227
NOU,106127
AAT,106073
NOG,106017
TNA,105961
POU,105878
AKO,105841
TMV,105790
SEK,105775
VCC,105739
DAF,105729
GLA,105722
FGF,105641
NDE,105603
MEK,105584
GIO,105511
DTS,105417
NLP,105354
DUS,105322
FMD,105258
DMF,105179
KEA,105096
QTL,105068
HLV,104928
AHE,104911
RIV,104829
INH,104822
NOA,104817
ZEB,104792
SSM,104639
YIP,104544
UGC,104528
TRU,104471
PMC,104427
IRO,104390
FCA,104237
DAX,104178
VTH,104071
BSS,104026
TFT,103834
ITP,103811
JOU,103787
EEO,103751
OIC,103728
TTS,103702
LTC,103629
IOM,103610
APJ,103607
DTT,103569
TLI,103536
MLC,103532
IVS,103509
AFS,103404
JUI,103360
TNI,103318
AYA,103291
POH,103148
GCM,103145
KAS,103104
RPG,103086
CHP,102965
GOR,102875
DDL,102862
MTT,102814
WAE,102761
IIR,102757
TTE,102744
EQU,102734
PRU,102730
ASU,102631
KHE,102612
AUN,102585
DNI,102551
RNS,102434
IVC,102276
LBO,102057
PSU,102044
NTA,101965
UWE,101893
DCF,101802
BMA,101686
HRC,101580
SDK,101563
WKS,101549
NPD,101514
JAL,101347
CSL,101283
CCT,101194
KIS,101140
TMA,101106
RAR,101083
CMT,101073
TSK,101069
GIE,101066
MDR,101030
MVA,101012
DTP,100849
RUI,100785
PBL,100701
KIR,100660
LOV,100602
MPL,100569
AAL,100549
BUB,100483
ORK,100460
GSS,100431
GAU,100414
DOJ,100327
OUE,100273
DRU,100259
MSU,100257
NLM,100215
TCS,100191
DCM,100145
PWM,100124
HOX,99948
RPS,99815
IIC,99801
ZAR,99794
EET,99709
NUC,99652
RPF,99551
MVS,99410
IBE,99381
RMA,99326
SZE,99312
TBT,99296
BIE,99184
EED,98868
CFI,98753
POB,98543
MTG,98527
VSD,98482
MPP,98413
LCP,98401
NOK,98339
LHA,98249
PGE,98144
ÅžI,98086
FSU,98068
OPD,97955
BIX,97916
SVM,97909
UID,97875
SCD,97773
LIG,97727
RPA,97723
AWS,97702
IAF,97698
ARN,97661
OIS,97615
AEA,97565
EMO,97487
VCO,97428
PPE,97395
ORC,97334
BMR,97323
MBH,97294
DII,97157
CVI,97155
IRM,97059
MTO,97045
TTY,97020
NTP,97015
TEO,96933
EID,96927
KOU,96914
MSL,96800
DUI,96726
MLP,96593
MTH,96587
AMM,96530
OZS,96453
LUD,96449
MDC,96446
ALC,96420
CTI,96415
CCI,96389
LOX,96355
ICL,96288
RTL,96278
TVE,96260
EFL,96224
TII,96192
PDU,96182
DUP,96155
WBS,96128
ILR,96112
MSP,96086
ERH,96045
ANF,95983
GMD,95964
OFI,95953
SRM,95899
SRT,95895
BHC,95877
ULU,95761
GUA,95761
WSC,95739
EFA,95615
CUN,95600
ABH,95537
OXO,95517
SGA,95415
COC,95310
KNT,95296
PDI,95286
IPP,95180
LIQ,95145
GOI,95069
ERO,95057
USW,94939
MOX,94897
TTP,94763
GPC,94730
ROV,94719
HIB,94712
LSU,94704
OES,94667
PRF,94641
AKI,94535
CMR,94467
OGY,94453
PVP,94413
ELT,94375
AGM,94346
UME,94245
SMR,94219
HSC,94184
RND,94097
AHR,94006
IAC,93977
JOO,93910
CLP,93859
KBR,93777
GID,93758
RLC,93698
I'M,93673
WIP,93624
LLA,93612
ENL,93566
IZV,93546
WEP,93364
AEN,93364
TGA,93338
KLM,93250
UDO,93237
AHI,93224
OON,93223
DEH,93199
NHA,93153
NPL,93140
PBC,93050
NIU,93015
ANJ,93013
CTM,92985
IFT,92982
DHT,92903
CNO,92864
NRM,92863
HGH,92839
OKI,92806
LEK,92793
ACB,92743
IRV,92731
FAW,92691
SPT,92501
KUL,92499
ACO,92470
UEL,92446
AVC,92328
UKE,92311
JAE,92301
CYC,92241
TOH,92231
FLR,92228
ÃŽN,92220
KKK,92158
SMB,92155
AHH,92135
ECP,92025
MIF,91934
DUH,91909
GAA,91835
MBP,91767
KIL,91765
JNR,91755
HUY,91754
DSO,91741
HAK,91727
AMF,91647
ZUG,91617
MLE,91617
PMI,91566
CAG,91505
WWI,91491
DTR,91461
DIK,91298
IAT,91264
BHA,91198
OMG,91173
SRP,91109
TCI,90999
NAK,90946
DOP,90942
EMR,90868
GDI,90865
BPR,90832
IDO,90823
APH,90802
BSD,90771
HAF,90759
IZD,90724
HCP,90672
NDC,90669
AEF,90663
SSD,90657
ENI,90577
GSR,90524
RCP,90444
APG,90420
SLC,90413
ICK,90357
CVC,90330
SPO,90252
GEB,90233
ANB,90211
ZOU,90208
CPK,89981
DPM,89958
SNS,89955
OPC,89903
DFI,89831
AEI,89810
CUA,89794
DLR,89753
SOG,89667
KOP,89667
APU,89567
LOF,89528
MEY,89490
AVM,89432
PPG,89399
DCC,89387
ZAN,89354
ISD,89353
DFA,89334
ANL,89064
ACQ,88999
IIN,88963
SLI,88934
RUD,88893
BNP,88829
HMC,88804
KOW,88768
AUE,88765
RTD,88756
PDT,88694
OGG,88681
LMC,88593
EIC,88563
URY,88491
BOZ,88431
PML,88416
IGI,88406
ECD,88399
NHK,88361
CTE,88338
SFR,88292
OBV,88253
TDC,88243
MMR,88242
OUD,88238
LTV,88227
GEC,88206
HFE,88095
PPR,88045
CDI,87865
CFE,87853
HIJ,87807
BSI,87772
DMC,87696
TSC,87670
BPP,87603
LUT,87577
IPT,87535
NOY,87424
MSM,87389
IDG,87385
CNA,87342
HMI,87251
BMS,87227
IIE,87173
BDI,87098
FUI,86957
JMS,86884
DFL,86877
CTP,86802
MTX,86756
JBL,86722
PKK,86613
SDC,86526
UOT,86509
HSS,86490
OOR,86446
OHO,86429
TPD,86416
ASV,86387
UDI,86385
VFR,86371
CYL,86346
TDD,86330
FAE,86330
FIF,86219
OSU,86139
GPI,86135
NEK,86102
MKS,86091
TFA,86086
LUB,86049
ULA,86023
WEY,86013
SBR,85935
CDO,85913
ATK,85875
LUE,85861
HAZ,85834
UPP,85813
SEY,85801
REH,85793
IRQ,85720
AWN,85702
VCS,85673
HEU,85626
MCV,85612
TCL,85522
IGC,85477
HCT,85469
CTD,85458
EAE,85412
JEE,85360
MUI,85352
EWA,85256
GHG,85218
PII,85181
FTS,85097
AKU,85097
NOP,85067
JEG,84904
ESF,84900
SKA,84831
CND,84762
RBS,84726
OKW,84699
KVP,84639
CRL,84544
TEJ,84494
AFA,84474
KPC,84394
RTF,84366
HCA,84269
ULI,84224
RPR,84138
JUM,84031
IID,83898
AGP,83891
OOM,83817
BEK,83781
IHS,83727
NIF,83725
WYN,83703
WEH,83687
FRU,83656
DOB,83647
ROG,83615
UVB,83594
BFI,83552
CCU,83415
MYO,83373
DBH,83327
NCB,83321
HCO,83271
OWI,83257
MSF,83169
TLB,83090
LSC,83076
LSB,83071
JIS,83029
NRI,82999
TTA,82994
ROP,82955
WSS,82910
KUR,82900
PDB,82850
AUL,82848
GPU,82761
BST,82751
FBS,82603
NII,82579
SDN,82561
NPY,82512
THZ,82442
QED,82429
SKT,82428
RVS,82253
BAZ,82195
IIJ,82156
VAZ,82066
DNC,81979
PCV,81955
UHL,81941
PPF,81900
COZ,81881
WFP,81865
ATV,81863
DSU,81777
NPO,81763
PLI,81749
AWT,81734
AOA,81669
MEU,81606
ZAC,81557
LUK,81552
ALG,81490
SWF,81489
SBP,81454
WRI,81441
ESK,81414
AHS,81339
LOM,81288
IZE,81140
MMT,81117
USK,81055
TST,81020
IRL,81012
TFR,80965
FCO,80941
PBO,80895
CWM,80854
LLI,80799
PWR,80778
OYA,80723
UES,80721
DAZ,80601
TNO,80464
ZAI,80407
TCD,80400
OHS,80170
KLA,80170
NTC,80148
ALN,80124
RUP,80103
PDM,80046
ALM,79914
SRE,79833
NDT,79818
IPI,79794
TBC,79781
IFL,79750
BPA,79745
DIY,79702
DRM,79695
WUS,79664
MGS,79599
ERC,79476
EOQ,79434
PPL,79345
FFS,79310
PFA,79302
TMD,79285
HDI,79263
NST,79251
MTM,79198
HBR,79191
TPM,79183
WAU,79103
PAV,79092
AFI,78991
KDE,78987
BRU,78962
FSR,78931
LTM,78782
OSO,78758
NHU,78727
BNF,78694
FLL,78625
OVO,78575
AVF,78561
EOR,78438
ERD,78363
EWS,78320
OOL,78304
CGE,78224
TSR,78207
MDP,78169
CWS,78166
IRP,78098
ZVO,78052
DBP,77984
SHD,77981
MVD,77968
NRS,77912
AZA,77907
SHG,77902
PSL,77813
KEP,77752
XCI,77741
PVS,77697
SFA,77690
ESU,77686
FII,77675
AVR,77672
FSS,77605
RCM,77590
SBE,77588
ILD,77576
EGR,77544
HIL,77383
NÃ‰,77367
IAU,77362
SVD,77339
FCI,77258
BOE,77248
FOF,77234
DLN,77128
FPM,77108
BDS,77094
SHC,77076
DCL,77035
LRS,77025
TOG,76991
INL,76978
OCP,76944
TTI,76925
NCL,76902
MFR,76890
TEQ,76874
TCO,76870
QIU,76869
UCD,76786
DHU,76754
RDP,76719
CDN,76693
HIG,76687
SSO,76674
CNE,76661
TEG,76593
IPL,76589
NOF,76526
QTY,76514
AEG,76507
EOC,76482
FOV,76428
CGA,76418
TUH,76308
FDM,76303
GLS,76244
XVM,76211
PWS,76199
BKS,76197
UIE,76176
AGL,76161
SRL,76154
HYP,76146
TIF,76114
FOM,76096
JCP,76026
IBP,76020
ABN,75996
FPA,75976
LPA,75776
LHC,75770
TBP,75741
CPO,75693
APM,75661
VAM,75659
MRT,75635
YAU,75631
DTH,75602
IBC,75595
CFL,75579
MTU,75322
SIF,75283
UZI,75259
MGD,75235
EZE,75219
TUK,75155
UHR,75142
POV,75142
AIF,75135
TWI,75111
XEW,75103
BEP,75072
TOB,75017
NTO,75000
MPT,74990
TMI,74959
IKI,74955
KEM,74940
NID,74922
RLY,74917
HOH,74902
ULL,74831
MTN,74784
IOD,74692
UNP,74686
XEN,74667
SPG,74631
MBR,74617
ATN,74617
VDT,74549
IAI,74532
MYR,74501
DMD,74499
MOC,74485
TNG,74484
KUA,74457
UNT,74422
LIR,74421
GHT,74412
IGY,74404
AHP,74399
SUU,74329
DMT,74323
IEN,74243
MVC,74234
OSC,74226
BOH,74146
PRM,74106
GIR,74075
MOK,74024
MCO,74020
RBF,73976
ALO,73970
DML,73906
BCH,73893
UTS,73880
ASB,73875
PSK,73873
THD,73869
PRB,73862
FLC,73854
ODI,73841
DPC,73836
XVN,73835
VDC,73798
TPR,73763
WAM,73729
ULY,73727
PMR,73722
AVL,73689
AAM,73675
HTV,73647
TPP,73629
MWE,73570
MSD,73557
EDL,73537
KOE,73536
AAU,73416
PAE,73376
JPS,73376
XTV,73373
MFI,73305
SAK,73264
GIV,73215
ERK,73151
PMO,73057
LLB,73056
DLS,73018
AAI,72984
VHP,72943
MLT,72925
IIP,72918
MSR,72891
FAH,72871
MFS,72809
RTI,72784
NLC,72780
PFI,72748
OIT,72735
AGT,72680
CNV,72660
JVM,72641
EER,72525
GCA,72524
GBM,72399
MDL,72394
UBS,72318
MTI,72296
FUS,72271
IIO,72265
IWC,72138
LTA,72118
TPC,72085
ZIN,72020
EAL,72006
FFF,71978
KAW,71898
AOC,71808
HUO,71803
SWE,71790
ENN,71786
IMG,71779
NDI,71744
PLR,71705
DDP,71656
VOA,71644
RNC,71548
SLD,71517
RRA,71469
VPS,71455
EDT,71442
GAF,71435
SPX,71431
TCT,71419
CCB,71399
GYP,71397
BDC,71390
PFS,71384
FLS,71381
IAP,71366
UAS,71362
IUE,71350
PDL,71320
SRB,71311
VMI,71290
LTH,71206
YAS,71198
SSW,71182
TRT,71165
JIU,71160
MLF,71146
SYL,71058
MNS,71039
RYU,71009
WLD,70996
TTC,70975
PSM,70951
PUF,70943
DPT,70914
TCH,70912
DJS,70841
ETL,70840
RSD,70833
COF,70800
BIP,70684
WNT,70665
DGE,70651
NSP,70642
GRI,70612
PCD,70608
SIV,70551
VIG,70543
IKA,70542
BCM,70521
SNO,70431
ECH,70404
HDC,70372
NNS,70360
NGS,70353
JMP,70331
GRU,70283
SÃ…,70200
CBL,70157
PPV,70076
CLK,70067
MLD,70066
KBS,69965
KOA,69827
DRO,69814
OTE,69795
TDI,69736
STB,69564
OMS,69524
TUL,69457
THN,69414
TLA,69392
MCR,69330
IPE,69292
IWA,69285
CWC,69281
AUB,69245
NRE,69204
VWF,69156
PZT,69147
VTR,69141
TCC,69074
JTS,69071
CBP,69007
SWB,68989
TLX,68985
PHR,68904
SEH,68902
VDD,68888
PRG,68835
TTO,68829
G'D,68819
UMW,68790
BYU,68785
AGG,68785
ADY,68782
IGN,68748
GRT,68733
LPL,68716
ODP,68668
LTE,68629
FHR,68592
MDB,68578
DSN,68557
CTY,68463
VDS,68456
UTO,68449
CEB,68448
TLV,68428
WRA,68414
CMB,68392
GCE,68391
